Force(N),Distance(mm),Time(ms)
0.0001987676,68,69321
0.0001485658,73,69433
0.0003594133,70,69519
0.0001084044,68,69599
0.0003292922,71,69692
0.0001586062,70,69785
-0.00006228157,68,69877
0.0001385255,71,69970
-0.0003735325,70,70063
0.000379494,72,70155
0.0004999782,69,70248
0.0008212694,66,70341
0.0005401396,69,70452
0.0001284851,68,70526
0.000238929,69,70619
0.0006204624,70,70712
0.0002790905,67,70804
0.0001385255,68,70897
-0.00004220086,72,70990
0.0002790905,69,71082
0.00007828338,67,71175
0.0001385255,70,71268
0.0001586062,69,71360
0.0004999782,71,71472
0.0004598168,66,71546
0.0002489694,69,71639
0.0001786869,68,71731
0.0006104221,68,71824
0.0004196554,69,71917
0.0007911485,69,72009
0.0005903414,67,72102
0.0001786869,70,72195
0.0005200589,67,72287
0.0003393326,69,72380
0.000379494,68,72492
0.000580301,68,72565
0.0003895343,71,72658
0.0003995747,68,72751
-0.00009240263,71,72844
0.0001184448,69,72936
0.0005300993,68,73029
0.0003995747,70,73122
0.0001987676,66,73214
-0.0001225237,65,73307
0.000208808,69,73400
0.0003995747,67,73512
0.000238929,66,73585
0.0002690501,67,73678
0.0001184448,68,73771
-0.0000120798,67,73866
0.00005820268,66,73956
0.0001987676,65,74049
0.0003594133,69,74141
0.0004397361,69,74234
0.000379494,68,74327
0.0006305028,67,74419
0.000379494,68,74531
0.0001987676,68,74605
0.00002808161,66,74698
0.0002891308,67,74790
0.0002891308,67,74883
0.0006104221,65,74976
0.0004999782,64,75068
0.0003192518,66,75161
-0.000132564,65,75254
-0.0002229272,66,75347
0.0007007853,67,75439
0.0008815116,64,75551
0.000891552,69,75625
0.000580301,68,75717
0.0004397361,65,75810
0.0003092115,66,75908
-0.00006228157,64,75995
0.0003995747,66,76088
0.000720866,67,76181
0.0004899378,69,76274
0.0003092115,64,76366
0.0004999782,67,76459
0.0001485658,67,76571
0.00006824303,66,76644
-0.00006228157,66,76737
0.00003812197,64,76830
0.0001786869,66,76923
0.00004816232,68,77015
0.0006003818,66,77108
0.0004397361,66,77201
0.0001987676,66,77293
-0.000132564,65,77386
0.0001084044,68,77479
0.0001485658,64,77598
0.0001084044,68,77664
0.0003292922,63,77757
0.0002891308,67,77850
0.00006824303,64,77950
0.0004397361,63,78035
0.0004497765,66,78128
0.0002188483,63,78221
-0.0000120798,68,78313
0.0001987676,66,78406
0.0008212694,68,78499
0.0004296958,65,78610
0.0004397361,66,78684
0.0009819151,63,78777
0.0004296958,65,78870
0.0001586062,66,78962
0.0004296958,65,79055
0.0007309064,53,79148
0.0004598168,65,79240
0.00009836409,65,79333
-0.0001426044,65,79426
-0.0001526448,64,79518
0.0003092115,66,79630
-0.000002039447,63,79704
0.0003393326,63,79797
0.0006606238,64,79889
0.0002690501,63,79993
0.0004397361,63,80075
0.0003493729,65,80167
0.0003895343,62,80260
0.00009836409,62,80353
0.00007828338,63,80445
0.0004196554,65,80538
0.0006104221,63,80650
0.0006104221,63,80724
0.0001385255,65,80816
0.0002489694,61,80909
0.0008112292,63,81002
0.0005300993,62,81094
0.0002489694,62,81187
0.0003995747,66,81280
0.0003393326,63,81372
0.0004598168,66,81465
0.0003493729,64,81558
0.00006824303,63,81670
0.00006824303,61,81743
0.0003694536,64,81836
0.0001987676,64,81929
0.0004999782,65,82035
0.0008513906,61,82114
0.000720866,64,82207
0.0007710677,67,82300
0.0008313099,64,82392
-0.000002039447,62,82485
-0.0002329676,64,82578
-0.00004220086,63,82689
0.0003995747,63,82763
0.0001586062,61,82856
-0.0003132904,62,82948
0.00002808161,62,83041
0.0005602203,60,83134
0.0003995747,61,83226
0.00008832374,64,83319
0.000720866,62,83412
0.0006706642,63,83505
0.00002808161,63,83597
-0.00004220086,65,83695
-0.00002212015,61,83783
-0.00003216051,62,83875
0.000580301,62,83968
0.0006606238,62,84064
0.0002690501,60,84153
-0.0001526448,61,84246
0.00001804126,63,84339
0.0001586062,62,84431
0.0001786869,62,84524
0.00004816232,63,84617
-0.0002530483,62,84714
-0.00008236227,62,84802
0.000008000907,63,84895
0.0005300993,62,84988
0.0007509871,61,85080
0.0001686466,61,85173
0.00001804126,61,85266
0.0003292922,63,85358
0.000238929,62,85462
0.000008000907,64,85544
0.0002489694,64,85636
0.00001804126,59,85748
-0.00002212015,60,85827
0.00004816232,60,85915
0.0002590097,61,86007
0.0001586062,60,86100
0.00006824303,62,86193
0.0005401396,61,86285
0.0002690501,62,86378
0.000238929,62,86471
0.0009317133,63,86564
0.000580301,61,86656
0.0001786869,62,86768
0.0006606238,58,86842
0.0007610274,61,86934
0.0008413502,61,87027
