Force(N),Distance(mm),Time(ms)
-0.005174861,86,74467
-0.005305385,90,74560
-0.005285304,89,74671
-0.005596556,90,74746
-0.005014215,91,74839
-0.004612601,89,74931
-0.005014215,88,75024
-0.005536314,91,75117
-0.005676879,87,75210
-0.005385708,88,75303
-0.00542587,90,75396
-0.005466031,88,75489
-0.005526273,87,75581
-0.005706999,87,75692
-0.005385708,89,75767
-0.005807404,90,75860
-0.00541583,88,75953
-0.004773247,89,76046
-0.005235103,86,76139
-0.005375668,90,76232
-0.005405789,85,76324
-0.005305385,88,76417
-0.005054377,89,76510
-0.004984094,91,76603
-0.005395749,89,76709
-0.005626677,87,76789
-0.005385708,91,76882
-0.005676879,89,76975
-0.005867645,87,77067
-0.005626677,90,77160
-0.005325466,90,77253
-0.005245143,91,77346
-0.005024255,90,77439
-0.005114618,90,77532
-0.005907807,90,77625
-0.005887726,89,77759
-0.005596556,89,77810
-0.005245143,87,77903
-0.004662803,89,77996
-0.004763206,85,78089
-0.005295345,87,78182
-0.005466031,91,78275
-0.00514474,89,78368
-0.00486361,90,78461
-0.005204982,91,78553
-0.005586515,88,78646
-0.005747161,84,78757
-0.005616636,90,78832
-0.005696959,91,78925
-0.005706999,86,79018
-0.005737121,86,79111
-0.005867645,90,79204
-0.005506192,90,79297
-0.005395749,90,79389
-0.005486112,87,79482
-0.005325466,86,79575
-0.004713005,88,79668
-0.005054377,87,79792
-0.005666838,88,79854
-0.00571704,87,79947
-0.005536314,88,80040
-0.005526273,87,80132
-0.00541583,92,80225
-0.005486112,88,80318
-0.005696959,86,80411
-0.005335506,90,80504
-0.005506192,89,80597
-0.005476072,90,80690
-0.00544595,91,80801
-0.00541583,88,80883
-0.005536314,86,80968
-0.005395749,88,81061
-0.005586515,86,81154
-0.005576475,88,81247
-0.005626677,87,81340
-0.005375668,86,81433
-0.00544595,89,81526
-0.005616636,86,81621
-0.005365627,86,81711
-0.005496152,86,81822
-0.005897766,89,81897
-0.005536314,87,81990
-0.005325466,90,82083
-0.005014215,90,82176
-0.005034296,87,82269
-0.005094538,86,82361
-0.005275264,85,82460
-0.005235103,88,82547
-0.005024255,88,82640
-0.004883691,87,82733
-0.005184901,89,82844
-0.005506192,88,82919
-0.005616636,87,83012
-0.005536314,89,83105
-0.005325466,89,83197
-0.005305385,89,83303
-0.005315426,92,83383
-0.00571704,87,83476
-0.005345547,87,83569
-0.004803368,85,83662
-0.005074457,89,83754
-0.005646758,90,83865
-0.005466031,87,83940
-0.005606596,85,84033
-0.005576475,88,84126
-0.006058412,87,84219
-0.006409824,87,84312
-0.005978089,88,84404
-0.005686918,88,84497
-0.005526273,88,84590
-0.005164821,88,84683
-0.005325466,88,84776
-0.005385708,90,84887
-0.00515478,88,84962
-0.005295345,88,85054
-0.005937927,87,85147
-0.005566435,88,85240
-0.004953973,89,85333
-0.004672843,86,85426
-0.005255184,87,85519
-0.006068453,88,85612
-0.005706999,87,85705
-0.005556394,83,85797
-0.005506192,89,85908
-0.005194942,89,85983
-0.004923852,87,86076
-0.005184901,88,86169
-0.006168856,89,86262
-0.006128695,85,86355
-0.005455991,88,86448
-0.005305385,86,86540
-0.005837524,86,86633
-0.005666838,86,86726
-0.005255184,88,86819
-0.005486112,87,86943
-0.005034296,90,87005
-0.004602561,89,87098
-0.004813408,81,87190
-0.004713005,88,87283
-0.004883691,87,87376
-0.005576475,86,87469
-0.00541583,87,87562
-0.005395749,87,87655
-0.005305385,87,87748
-0.005194942,85,87841
-0.00542587,88,87951
-0.005355587,90,88026
-0.005536314,88,88119
-0.00541583,87,88212
-0.005315426,87,88305
-0.005375668,92,88398
-0.005255184,87,88494
-0.005345547,86,88584
-0.005686918,86,88677
-0.005576475,84,88769
-0.00543591,87,88862
-0.005184901,87,88973
-0.004793327,89,89048
-0.005265224,86,89141
-0.005325466,89,89234
-0.005847564,86,89337
-0.005666838,85,89419
-0.005867645,90,89512
-0.005476072,87,89605
-0.005325466,86,89698
-0.00544595,89,89791
-0.005706999,84,89884
-0.005536314,86,89995
-0.005355587,90,90069
-0.005476072,86,90162
-0.005686918,89,90255
-0.005516233,86,90348
-0.005315426,86,90441
-0.005606596,87,90534
-0.005014215,87,90627
-0.004974054,86,90720
-0.005405789,85,90812
-0.005706999,89,90915
-0.005958008,87,91026
-0.005686918,87,91091
-0.005576475,87,91184
-0.005295345,87,91277
-0.005486112,88,91370
-0.005706999,83,91462
-0.005184901,87,91555
-0.004913811,87,91648
-0.005295345,87,91741
-0.005355587,88,91834
-0.005305385,87,91927
-0.005024255,84,92038
-0.005074457,90,92113
-0.005847564,87,92205
-0.005927887,90,92298
-0.005586515,88,92391
-0.005285304,88,92484
-0.005134699,92,92577
-0.005285304,84,92670
-0.005044336,87,92763
-0.005265224,86,92856
-0.005516233,89,92948
-0.004984094,86,93059
-0.005174861,83,93134
-0.005586515,87,93227
-0.00514474,88,93320
-0.005174861,89,93413
-0.005365627,89,93506
-0.00572708,89,93598
-0.005566435,87,93691
-0.005275264,87,93784
-0.005656798,85,93877
-0.005837524,86,93970
-0.005174861,88,94081
-0.005255184,85,94156
-0.005215023,85,94249
-0.004793327,86,94341
-0.004974054,88,94434
-0.005194942,86,94530
-0.005094538,86,94620
-0.00515478,87,94713
-0.005536314,87,94806
-0.005275264,86,94899
-0.004753166,87,94992
-0.004994134,86,95103
-0.005385708,86,95177
-0.005455991,86,95270
-0.005787323,87,95370
-0.005576475,85,95456
-0.00543591,85,95549
-0.004964013,84,95642
-0.005124659,88,95735
-0.005064416,88,95828
-0.004753166,88,95920
-0.005044336,87,96013
-0.00486361,86,96120
-0.005004175,88,96208
-0.005245143,85,96292
-0.004994134,86,96385
-0.005164821,88,96478
-0.00515478,86,96571
-0.005204982,85,96663
-0.005385708,85,96756
-0.005295345,83,96849
-0.005034296,83,96946
-0.00515478,85,97035
-0.005104578,84,97146
-0.005004175,84,97221
-0.004713005,86,97314
-0.004953973,87,97406
-0.005355587,85,97499
-0.004793327,82,97592
-0.005054377,85,97685
-0.004994134,85,97789
-0.005024255,85,97871
-0.005104578,83,97964
-0.004702964,86,98057
-0.004903771,86,98167
-0.005596556,86,98242
-0.00600821,84,98335
-0.005596556,88,98428
-0.005255184,84,98521
-0.005335506,86,98614
-0.005646758,85,98707
-0.005847564,88,98800
-0.005696959,83,98892
-0.00541583,85,98985
-0.005295345,84,99078
-0.005004175,87,99189
-0.005044336,86,99264
-0.005235103,86,99357
-0.005054377,84,99450
-0.005084497,79,99542
-0.004994134,86,99635
-0.005235103,85,99728
-0.00487365,85,99821
-0.005335506,84,99914
-0.005466031,82,100007
-0.005516233,85,100100
-0.005867645,85,100210
-0.005365627,86,100285
-0.005004175,84,100378
-0.005134699,82,100471
